Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Location Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Sellable,Purchasable,Track Inventory,Product Name,Item Description,AttributeName1,AttributeType1,AttributeName2,AttributeType2,AttributeName3,AttributeType3,AttributeOption1,AttributeOptionData1,AttributeOption2,AttributeOptionData2,AttributeOption3,AttributeOptionData3,Category Name,Parent Category,CUSTOMER TYPE
4516918000023719172,2025-11-01 11:26:47,2026-08-10 11:07:53,EGG BOILER-2,7Pcs Egg Boiler,IQD 34000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,1,,,Active,pcs,Pieces,GEB63019UK,6294015510058,,,GEB63019UK,IQD 18318.13276,Cost of Goods Sold,7Pcs Egg Boiler,Inventory Asset,fifo,,Western International LLC,,,,10,false,Inventory,true,true,true,EGG BOILER-2,7Pcs Egg Boiler,,,,,,,,,,,,,Active,ELC,
4516918000030082009,2026-03-02 22:54:25,2026-03-02 22:54:26,Spanner - 24*26mm,,IQD 8750,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,fifo,,,,,,4,false,Inventory,true,true,true,Spanner,"Open End Spanner 24*26mm - 1PCS Double End, Open End Spanner, Brake Pipe Spanner, Ideal for Mechanic, Plumbers, Carpenter, DIYers and More DURABLE FINISH - Mirror Polished for long-lasting protection and resist corrosion. Capable to loose the hard tightened bolts easily and lasts for a longer period. HARDENED AND TEMPERED - Fully hardened, tempered, durable, and fully polished for resistance to corrosion. Made up of highly durable CRV material for long life.",Size,Text,,,,,24*26mm,,,,,,,,
4516918000030082115,2026-03-02 22:54:27,2026-07-28 19:10:16,Screw Driver 1X60 - SL 6.5 X 100 MM),,IQD 2250,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,fifo,,,,,,5,false,Inventory,true,true,true,Screw Driver 1X60,"Precision Screwdriver- Slotted Screwdriver- Soft Grip Rubber Insulated Ergonomic Handle - CR-V Build, Magnetic Tip and Hanging Hole for Easy Carry - Bicolored Red/Black - (SL 6.5 X 100 MM)(Weight 0.112K)",Size,Text,,,,,SL 6.5 X 100 MM),,,,,,,,
4516918000030082263,2026-03-02 22:54:31,2026-03-02 22:54:32,VDE Screwdriver SL 2.5x75mm 1x360 - 2.5x75 MM SIZE:,,IQD 2250,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,fifo,,,,,,4,false,Inventory,true,true,true,VDE Screwdriver SL 2.5x75mm 1x360,"Toolz VDE Screwdriver- / SL Type, 2.5x75 mm Size, F-5013024 Model/ IEC 60900 Certified, Light-Weight and Durable, Ideal For DIY, Home Improvement, General Repairs, Maintenance/ Red and Yellow Product weight: 0.04 kg Product colors: yellow and red.",Size,Text,,,,,2.5x75 MM SIZE:,,,,,,,,
4516918000030082357,2026-03-02 22:54:32,2026-03-02 22:54:32,VDE Screwdriver PH0x60mm 1x360 - 1x360,,IQD 2000,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,GT59432,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,fifo,,,,,,0,false,Inventory,true,true,true,VDE Screwdriver PH0x60mm 1x360,"Toolz VDE Screwdriver- PH Type, 0x60 mm Size, F-5013024 Model/ IEC 60900 Certified, Light-Weight and Durable, Ideal for Phillips Head Screws, DIY, Home Improvement, General Repairs, Maintenance/ Red and Yellow Product weight: 0.043 kg Product colors: yellow and red.",Size,Text,,,,,1x360,,,,,,,,
4516918000030082457,2026-03-02 22:54:34,2026-03-02 22:54:34,1/2'' nozzle set-4pcs 1x48 - Blue,,IQD 3750,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,EPS1334,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,fifo,,,,,,0,false,Inventory,true,true,true,1/2'' nozzle set-4pcs 1x48,"4 Piece Hose Nozzle Set- 1/2"" x 2, 1/2-3/4"" x1 Connectors, ABS Construction| Light-Weight And Durable, Ideal to Connect To Hoses and Spray Water| Blue",Color,Text,,,,,Blue,,,,,,,,
4516918000030083415,2026-03-02 22:55:20,2026-03-02 22:55:20,Rectangle Glass Airtight Container,,IQD 6500,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,fifo,,,,,,4,false,Inventory,true,true,true,Rectangle Glass Airtight Container,"600ml BRS Rectangle Glass Airtight Container | Reusable, Airtight Food Storage box | Microwavable, Freezer, Oven & Dishwasher Safe| Use for Storage Food Container Bento Lunch Box",Title,Text,,,,,Default Title,,,,,,,,
4516918000030188005,2026-03-05 22:58:55,2026-03-05 22:58:55,Geepas Gift Card - IQD 50000.000,,IQD 50000,Sales,false,,,0,0,0,0,,,false,,,,,,,service,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,,,,,,,,false,Sales and Purchases,true,true,false,Geepas Gift Card,"Send a Geepas Gift Card to your friends and family. This voucher can be used to purchase any product available on our store. Available values:• IQD 50,000• IQD 100,000 After purchase, the gift card code will be sent by email and can be shared with the recipient.",Denominations,Text,,,,,IQD 50000.000,,,,,,,,
4516918000030188007,2026-03-05 22:58:55,2026-03-05 22:58:55,Geepas Gift Card - IQD 100000.000,,IQD 100000,Sales,false,,,0,0,0,0,,,false,,,,,,,service,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,,,,,,,,false,Sales and Purchases,true,true,false,Geepas Gift Card,"Send a Geepas Gift Card to your friends and family. This voucher can be used to purchase any product available on our store. Available values:• IQD 50,000• IQD 100,000 After purchase, the gift card code will be sent by email and can be shared with the recipient.",Denominations,Text,,,,,IQD 100000.000,,,,,,,,
4516918000033170910,2026-05-02 09:59:21,2026-08-10 11:18:17,GAS STOVE-260401,"Portable Gas Stove, Adjustable Thermostatng",IQD 34000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNGC6338,6294015634266,,,KNGC6338,IQD 13922,Cost of Goods Sold,"Portable Gas Stove, Adjustable Thermostatng",Inventory Asset,fifo,,Western International LLC,,,,41,false,Inventory,true,true,true,GAS STOVE-260401,"Portable Gas Stove, Adjustable Thermostatng",,,,,,,,,,,,,Active,ELC,
4516918000033170947,2026-05-02 09:59:21,2026-08-11 11:51:51,HAIR DRYER-260401,"Hair Dryer| 2400 W, 2 Speed Control and 3 Level Heat",IQD 32000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNH6109,6294015606201,,,KNH6109,IQD 13127,Cost of Goods Sold,"Hair Dryer| 2400 W, 2 Speed Control and 3 Level Heat",Inventory Asset,fifo,,Western International LLC,,,,124,false,Inventory,true,true,true,HAIR DRYER-260401,"Hair Dryer| 2400 W, 2 Speed Control and 3 Level Heat",,,,,,,,,,,,,Active,ELC,
4516918000033170984,2026-05-02 09:59:21,2026-08-12 13:32:15,BATTERY-260401,"Double Headlight, Lithium Battery, 3W LED Light | 3W Cob Lightt",IQD 9750,Sales,true,KRYPTON,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,KNHL5400,6294015633375,,,KNHL5400,IQD 4603.2582,Cost of Goods Sold,"Double Headlight, Lithium Battery, 3W LED Light | 3W Cob Lightt",Inventory Asset,fifo,,Western International LLC,,,,86,false,Inventory,true,true,true,BATTERY-260401,"Double Headlight, Lithium Battery, 3W LED Light | 3W Cob Lightt",,,,,,,,,,,,,Active,ELC,
4516918000033171021,2026-05-02 09:59:21,2026-08-10 22:32:50,KETTLE-260401,Krypton 1500W Electric Glass Kettle - Boil Dry Protection,IQD 29000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNK6221,6294015632118,,,KNK6221,IQD 12555,Cost of Goods Sold,Krypton 1500W Electric Glass Kettle - Boil Dry Protection,Inventory Asset,fifo,,Western International LLC,,,,93,false,Inventory,true,true,true,KETTLE-260401,Krypton 1500W Electric Glass Kettle - Boil Dry Protection,,,,,,,,,,,,,Active,ELC,
4516918000033171058,2026-05-02 09:59:21,2026-08-10 13:33:53,BEAUTY KIT-260401,6-In-1 Rechargeable Multi-Function Beauty Kit With USB Cable,IQD 42000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNLS5407,6294015633481,,,KNLS5407,IQD 17588,Cost of Goods Sold,6-In-1 Rechargeable Multi-Function Beauty Kit With USB Cable,Inventory Asset,fifo,,Western International LLC,,,,83,false,Inventory,true,true,true,BEAUTY KIT-260401,6-In-1 Rechargeable Multi-Function Beauty Kit With USB Cable,,,,,,,,,,,,,Active,ELC,
4516918000033171095,2026-05-02 09:59:21,2026-08-10 13:33:53,IRON-260401,"Ceramic Steam Iron/ 300 ml Water Tank, 2200 W Power",IQD 54000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNSI6557,6294015641417,,,KNSI6557,IQD 23295,Cost of Goods Sold,"Ceramic Steam Iron/ 300 ml Water Tank, 2200 W Power",Inventory Asset,fifo,,Western International LLC,,,,23,false,Inventory,true,true,true,IRON-260401,"Ceramic Steam Iron/ 300 ml Water Tank, 2200 W Power",,,,,,,,,,,,,Active,ELC,
4516918000033171132,2026-05-02 09:59:21,2026-08-08 10:21:04,FAN-260401," Portable Neck Fan/ 6 Hours Long Working Time, 3 Speed Levels",IQD 32000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GF21227,6294015578065,,,GF21227,IQD 14411,Cost of Goods Sold," Portable Neck Fan/ 6 Hours Long Working Time, 3 Speed Levels",Inventory Asset,fifo,,Western International LLC,,,,27,false,Inventory,true,true,true,FAN-260401," Portable Neck Fan/ 6 Hours Long Working Time, 3 Speed Levels",,,,,,,,,,,,,Active,ELC,
4516918000033171169,2026-05-02 09:59:21,2026-08-08 10:21:18,COLLAR-260401," Cool Collar/ 12 Hours Long Working Time, 3 Speed Levels",IQD 68000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GF21229,6294015578089,,,GF21229,IQD 30173,Cost of Goods Sold," Cool Collar/ 12 Hours Long Working Time, 3 Speed Levels",Inventory Asset,fifo,,Western International LLC,,,,0,false,Inventory,true,true,true,COLLAR-260401," Cool Collar/ 12 Hours Long Working Time, 3 Speed Levels",,,,,,,,,,,,,Active,ELC,
4516918000033171206,2026-05-02 09:59:22,2026-08-10 11:22:38,HEADPHONE-260401,"Bluetooth Headphone/ 70 Hours Playtime, Rechargeable Battery",IQD 28000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GHP14012,6294015578140,,,GHP14012,IQD 12055,Cost of Goods Sold,"Bluetooth Headphone/ 70 Hours Playtime, Rechargeable Battery",Inventory Asset,fifo,,Western International LLC,,,,39,false,Inventory,true,true,true,HEADPHONE-260401,"Bluetooth Headphone/ 70 Hours Playtime, Rechargeable Battery",,,,,,,,,,,,,Active,ELC,
4516918000033171243,2026-05-02 09:59:22,2026-08-10 13:33:53,BLENDER-260401,"2-in-1 Blender/ 650 W, with 2 Speed Setting and Pulse",IQD 39000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GSB44036,6294015580044,,,GSB44036,IQD 21777,Cost of Goods Sold,"2-in-1 Blender/ 650 W, with 2 Speed Setting and Pulse",Inventory Asset,fifo,,Western International LLC,,,,57,false,Inventory,true,true,true,BLENDER-260401,"2-in-1 Blender/ 650 W, with 2 Speed Setting and Pulse",,,,,,,,,,,,,Active,ELC,
4516918000033171280,2026-05-02 09:59:22,2026-08-08 10:22:02,SPOT CLEANER-260401,Portable Spot Cleaner/ Includes 2 Heads,IQD 128000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GSC19065,6294015584615,,,GSC19065,IQD 57504,Cost of Goods Sold,Portable Spot Cleaner/ Includes 2 Heads,Inventory Asset,fifo,,Western International LLC,,,,23,false,Inventory,true,true,true,SPOT CLEANER-260401,Portable Spot Cleaner/ Includes 2 Heads,,,,,,,,,,,,,Active,ELC,
4516918000033171317,2026-05-02 09:59:22,2026-08-09 15:51:44,CUTTING-260401,Organic Bamboo Cutting Board  Strong Metal Handle,IQD 8500,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF10238,6294016417783,,,RF10238,IQD 2927.398889,Cost of Goods Sold,Organic Bamboo Cutting Board  Strong Metal Handle,Inventory Asset,fifo,,Western International LLC,,,,7,false,Inventory,true,true,true,CUTTING-260401,Organic Bamboo Cutting Board  Strong Metal Handle,,,,,,,,,,,,,Active,ELC,
4516918000033171354,2026-05-02 09:59:22,2026-08-09 15:51:44,FRY PAN-260401,20 CM Aluminum Fry Pan| Strong Aluminum Body,IQD 9500,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF11856,6294016434629,,,RF11856,IQD 4321.227778,Cost of Goods Sold,20 CM Aluminum Fry Pan| Strong Aluminum Body,Inventory Asset,fifo,,Western International LLC,,,,20,false,Inventory,true,true,true,FRY PAN-260401,20 CM Aluminum Fry Pan| Strong Aluminum Body,,,,,,,,,,,,,Active,ELC,
4516918000033171391,2026-05-02 09:59:22,2026-08-09 15:51:44,FRY PAN-260402,28 CM Aluminum Fry Pan| Strong Aluminum Body,IQD 16000,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF11860,6294016434667,,,RF11860,IQD 7311.866667,Cost of Goods Sold,28 CM Aluminum Fry Pan| Strong Aluminum Body,Inventory Asset,fifo,,Western International LLC,,,,40,false,Inventory,true,true,true,FRY PAN-260402,28 CM Aluminum Fry Pan| Strong Aluminum Body,,,,,,,,,,,,,Active,ELC,
4516918000033171428,2026-05-02 09:59:22,2026-07-30 15:24:28,EGG WHISK-260401,Nylon Egg Whisk With A Comfortable Handle,IQD 4750,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF11924,6294016435879,,,RF11924,IQD 1804.888889,Cost of Goods Sold,Nylon Egg Whisk With A Comfortable Handle,Inventory Asset,fifo,,Western International LLC,,,,12,false,Inventory,true,true,true,EGG WHISK-260401,Nylon Egg Whisk With A Comfortable Handle,,,,,,,,,,,,,Active,ELC,
4516918000033171465,2026-05-02 09:59:23,2026-08-09 15:51:44,KNIFE-260401,"8"" Chef Knife With Extra-Sharp Stainless Steel Blades",IQD 8750,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF12097,6294016437033,,,RF12097,IQD 3480.748889,Cost of Goods Sold,"8"" Chef Knife With Extra-Sharp Stainless Steel Blades",Inventory Asset,fifo,,Western International LLC,,,,21,false,Inventory,true,true,true,KNIFE-260401,"8"" Chef Knife With Extra-Sharp Stainless Steel Blades",,,,,,,,,,,,,Active,ELC,
4516918000033171502,2026-05-02 09:59:23,2026-06-08 12:33:12,COOKWARE-260401,9-piece Ritz Plus Cookware Set Marble Coated and Press Aluminum Body,IQD 78000,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF12514,6294016443645,,,RF12514,IQD 42510.50667,Cost of Goods Sold,9-piece Ritz Plus Cookware Set Marble Coated and Press Aluminum Body,Inventory Asset,fifo,,Western International LLC,,,,12,false,Inventory,true,true,true,COOKWARE-260401,9-piece Ritz Plus Cookware Set Marble Coated and Press Aluminum Body,,,,,,,,,,,,,Active,ELC,
4516918000033171539,2026-05-02 09:59:23,2026-05-08 19:49:59,DIE CAST-260401,Die-Cast Aluminium Casserole 24 cm- Durable Marble Coating,IQD 54000,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF8598,6294020021693,,,RF8598,IQD 29679.43444,Cost of Goods Sold,Die-Cast Aluminium Casserole 24 cm- Durable Marble Coating,Inventory Asset,fifo,,Western International LLC,,,,36,false,Inventory,true,true,true,DIE CAST-260401,Die-Cast Aluminium Casserole 24 cm- Durable Marble Coating,,,,,,,,,,,,,Active,ELC,
4516918000033171576,2026-05-02 09:59:23,2026-05-08 19:49:59,DIE CAST-260402,Die-Cast Aluminium Casserole 28 cm- Durable Marble Coating,IQD 68000,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF8599,6294020021709,,,RF8599,IQD 37362.57778,Cost of Goods Sold,Die-Cast Aluminium Casserole 28 cm- Durable Marble Coating,Inventory Asset,fifo,,Western International LLC,,,,36,false,Inventory,true,true,true,DIE CAST-260402,Die-Cast Aluminium Casserole 28 cm- Durable Marble Coating,,,,,,,,,,,,,Active,ELC,
4516918000033171613,2026-05-02 09:59:23,2026-05-08 19:49:59,COOKWARE-260402,"Chef Art Aluminium Cookware Set, 7 Pieces, Black, Scratch Resistant",IQD 118000,Sales,true,ROYALFORD,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9557,6294016409108,,,RF9557,IQD 64372.15444,Cost of Goods Sold,"Chef Art Aluminium Cookware Set, 7 Pieces, Black, Scratch Resistant",Inventory Asset,fifo,,Western International LLC,,,,24,false,Inventory,true,true,true,COOKWARE-260402,"Chef Art Aluminium Cookware Set, 7 Pieces, Black, Scratch Resistant",,,,,,,,,,,,,Active,ELC,
4516918000033171650,2026-05-02 09:59:23,2026-08-09 15:51:44,KNIFE-260402,"7.5"" Chef Knife With Razor sharp Stainless Steel Blades",IQD 5750,Sales,true,DELCASA,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,DC2952,6294016319537,,,DC2952,IQD 2294.998889,Cost of Goods Sold,"7.5"" Chef Knife With Razor sharp Stainless Steel Blades",Inventory Asset,fifo,,Western International LLC,,,,42,false,Inventory,true,true,true,KNIFE-260402,"7.5"" Chef Knife With Razor sharp Stainless Steel Blades",,,,,,,,,,,,,Active,ELC,
4516918000033171687,2026-05-02 09:59:23,2026-07-12 11:12:32,BRUSH-260401,Dustpan and Brush,IQD 4750,Sales,true,DELCASA,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,DC3120,6294016321219,,,DC3120,IQD 2442.386667,Cost of Goods Sold,Dustpan and Brush,Inventory Asset,fifo,,Western International LLC,,,,39,false,Inventory,true,true,true,BRUSH-260401,Dustpan and Brush,,,,,,,,,,,,,Active,ELC,
4516918000033171724,2026-05-02 09:59:23,2026-07-27 08:34:29,KNIFE-260403,Stainless Steel Peeler with PP Handle / Highly Durable and Light-Weight,IQD 3500,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC3340,6294016323411,,,DC3340,IQD 1251.538889,Cost of Goods Sold,Stainless Steel Peeler with PP Handle / Highly Durable and Light-Weight,Inventory Asset,fifo,,Western International LLC,,,,247,false,Inventory,true,true,true,KNIFE-260403,Stainless Steel Peeler with PP Handle / Highly Durable and Light-Weight,,,,,,,,,,,,,Active,ELC,
4516918000033171763,2026-05-02 09:59:24,2026-05-08 19:17:56,KHIFE-260404,"10"" Tongue and Groove Plier",IQD 9500,Sales,true,GEEPAS TOOLZ,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,GT59268,6294015543773,,,GT59268,IQD 4782.2646,Cost of Goods Sold,"10"" Tongue and Groove Plier",Inventory Asset,fifo,,Western International LLC,,,,0,false,Inventory,true,true,true,KHIFE-260404,"10"" Tongue and Groove Plier",,,,,,,,,,,,,Active,ELC,
4516918000033171800,2026-05-02 09:59:24,2026-05-08 19:49:59,ROLLER-260401,"Paint Roller Set, With Sleeve",IQD 2500,Sales,true,GEEPAS TOOLZ,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,GT59318,6294015551570,,,GT59318,IQD 1093.4382,Cost of Goods Sold,"Paint Roller Set, With Sleeve",Inventory Asset,fifo,,Western International LLC,,,,100,false,Inventory,true,true,true,ROLLER-260401,"Paint Roller Set, With Sleeve",,,,,,,,,,,,,Active,ELC,
4516918000033171837,2026-05-02 09:59:24,2026-07-28 12:47:40,SCRAPER-260401,Toolz Window Scraper,IQD 1750,Sales,true,GEEPAS TOOLZ,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,GT59418,6294015568264,,,GT59418,IQD 745.6182,Cost of Goods Sold,Toolz Window Scraper,Inventory Asset,fifo,,Western International LLC,,,,239,false,Inventory,true,true,true,SCRAPER-260401,Toolz Window Scraper,,,,,,,,,,,,,Active,ELC,
4516918000033171874,2026-05-02 09:59:24,2026-05-08 19:17:56,BRUSH-260402,"2.5"" Paint Brush",IQD 3250,Sales,true,GEEPAS TOOLZ,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,GT59474,6294015567564,,,GT59474,IQD 1477.9746,Cost of Goods Sold,"2.5"" Paint Brush",Inventory Asset,fifo,,Western International LLC,,,,0,false,Inventory,true,true,true,BRUSH-260402,"2.5"" Paint Brush",,,,,,,,,,,,,Active,ELC,
4516918000033171911,2026-05-02 09:59:24,2026-05-08 19:17:56,BRUSH-260403,"4"" Paint Brush",IQD 4750,Sales,true,GEEPAS TOOLZ,,0,0,0,0,,,,,,,,,,goods,2,,,Active,pcs,Pieces,GT59476,6294015567588,,,GT59476,IQD 2479.101,Cost of Goods Sold,"4"" Paint Brush",Inventory Asset,fifo,,Western International LLC,,,,0,false,Inventory,true,true,true,BRUSH-260403,"4"" Paint Brush",,,,,,,,,,,,,Active,ELC,
4516918000033171948,2026-05-02 09:59:24,2026-07-28 12:47:40,GLOVES-260401,"Safety Gloves Size: 10 XL, Pack of 12 Pairs",IQD 1500,Sales,true,GEEPAS TOOLZ,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GPPE59289,6294015550436,,,GPPE59289,IQD 665.845404,Cost of Goods Sold,"Safety Gloves Size: 10 XL, Pack of 12 Pairs",Inventory Asset,fifo,,Western International LLC,,,,11516,false,Inventory,true,true,true,GLOVES-260401,"Safety Gloves Size: 10 XL, Pack of 12 Pairs",,,,,,,,,,,,,Active,ELC,
4516918000036708039,2026-07-30 07:05:05,2026-07-30 07:05:05,Double Heating Digital Air Fryer - 3 Years,,IQD 178250,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,,,,,,,,false,Sales and Purchases,true,true,false,Double Heating Digital Air Fryer,"Double Heating Digital Air Fryer- 7.5 L Pot with Rack, with Vortex Frying Technology/ Digital Display, 1-60 Min Timer, Temperature 50-200 Degree Celsius/ 9 Preset Programs, Window, Interior Lamp/ for Fries, Steak, Chicken, Cake, Meat, Bread, etc./ 2 Years Warranty, Black and Silver RATINGS: AC 220-240V 50Hz 1800-2150WProduct colors: black and silver.",Warranty,Text,,,,,3 Years,,,,,,,,
4516918000036731381,2026-07-31 07:07:18,2026-07-31 07:07:18,2600W Vacuum Cleaner - 3 Years,,IQD 121038,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,,,,,,,,false,Sales and Purchases,true,true,false,2600W Vacuum Cleaner,"2600W Vacuum Cleaner - Powerful Motor, 3L Capacity Cloth Bag & Metal Tube | Speed Control with Low Noise | Ideal Home, Hotel, Shop, Garage & More | 2-Years Warranty Cord length: 5mHorizontal positionPedal on/off switchSpeed control functionFlexible hose with handle airflow controlAC: 220-240V, 50-60Hz, 2600W",Warranty,Text,,,,,3 Years,,,,,,,,
4516918000036731393,2026-07-31 07:07:18,2026-07-31 07:07:18,&nbsp;2200 W Cyclonic Vacuum Cleaner - 3 Years,,IQD 79063,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,,,,,,,,false,Sales and Purchases,true,true,false,&nbsp;2200 W Cyclonic Vacuum Cleaner,"2200 W Cyclonic Vacuum Cleaner- 1.5 L Dust Bag Capacity, Low Noise Operation, Automatic Cord Rewinder Function, Wind Outlet Sponge Filter/ Flexible Hose, 2 Plastic Insert Tube, Floor Brush, Anti-Rust Body/ Perfect for Home, Office, Apartments/ 2 Years Warranty, Red & Black Colour: Red and blackAC: 220-240V, 50/60Hz, 2200WPRODUCT DIMENSIONS: 37.5X29X25.5 CM; WEIGHT: 4.7 KG.",Warranty,Text,,,,,3 Years,,,,,,,,
4516918000036731405,2026-07-31 07:07:19,2026-07-31 07:07:19,2200 W Vacuum Cleaner - 3 Years,,IQD 67275,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,,,,,,,,false,Sales and Purchases,true,true,false,2200 W Vacuum Cleaner,"2200 W Vacuum Cleaner- 1.5 L Dust Bag Capacity with Dust Full Indicator| Powerful Suction and Low Noise| Includes Flexible Hose, Plastic Insert Tube and Plastic Floor Brush| Pedal Switch and Auto Rewinding| 2 Years Warranty| Red",Warranty,Text,,,,,3 Years,,,,,,,,
4516918000036731417,2026-07-31 07:07:19,2026-07-31 07:07:19,2300 W Vacuum Cleaner - 3 Years,,IQD 112413,Sales,false,,,0,0,0,0,,,,,,,,,,goods,1,,,Confirmation Pending,kg,Kilograms,,,,,,IQD 0,E.99-Cost of Goods Sold(DO NOT USE),,Inventory Asset,,,,,,,,false,Sales and Purchases,true,true,false,2300 W Vacuum Cleaner,"2300 W Vacuum Cleaner- 21 L Dust Bag Capacity with Dust Full Indicator, Dry and Blow Function| Adjustable Suction Power and Multi-Filtration System| Perfect for Home, Apartments, Office, Malls| 2 Years Warranty, Black",Warranty,Text,,,,,3 Years,,,,,,,,
